--------------------------------------------------------------------------
[[38911,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: ip-172-31-52-133

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------


 NAS Parallel Benchmarks 3.4 -- CG Benchmark

 Size:     150000  (class C)
 Iterations:    75
 Number of processes:     8
 Number of nonzeroes per row:       15
 Eigenvalue shift:   110.000

   iteration           ||r||                 zeta
        1       0.25684152458809E-12   109.9994423237398
[MO833] Paramount Iteration,0,1,1.051049,0.260408
[MO833] Paramount Iteration,2,1,1.042202,0.260304
[MO833] Paramount Iteration,3,1,1.041710,0.260285
[MO833] Paramount Iteration,4,1,1.041467,0.260359
[MO833] Paramount Iteration,6,1,1.041751,0.260314
[MO833] Paramount Iteration,7,1,1.042045,0.260283
[MO833] Paramount Iteration,5,1,1.034604,0.260346
[MO833] Paramount Iteration,1,1,1.041649,0.260285
[MO833] Paramount Iteration,7,2,1.305612,0.263567
[MO833] Paramount Iteration,5,2,1.298165,0.263561
[MO833] Paramount Iteration,6,2,1.305384,0.263633
        2       0.73904271878851E-15    27.3920437146526
[MO833] Paramount Iteration,0,2,1.314875,0.263826
[MO833] Paramount Iteration,4,2,1.305093,0.263626
[MO833] Paramount Iteration,2,2,1.306038,0.263836
[MO833] Paramount Iteration,3,2,1.305540,0.263830
[MO833] Paramount Iteration,1,2,1.305448,0.263799
        3       0.73031584712266E-15    28.0339761840275
[MO833] Paramount Iteration,0,3,1.573779,0.258904
[MO833] Paramount Iteration,2,3,1.564957,0.258919
[MO833] Paramount Iteration,3,3,1.564509,0.258969
[MO833] Paramount Iteration,1,3,1.564431,0.258983
[MO833] Paramount Iteration,7,3,1.565092,0.259480
[MO833] Paramount Iteration,4,3,1.564501,0.259408
[MO833] Paramount Iteration,6,3,1.564786,0.259402
[MO833] Paramount Iteration,5,3,1.557641,0.259476
[MO833] Paramount Iteration,7,4,1.828469,0.263377
[MO833] Paramount Iteration,4,4,1.827881,0.263380
[MO833] Paramount Iteration,6,4,1.828174,0.263388
        4       0.73565193896639E-15    28.4191507551287
[MO833] Paramount Iteration,0,4,1.837660,0.263881
[MO833] Paramount Iteration,5,4,1.821023,0.263382
[MO833] Paramount Iteration,2,4,1.828853,0.263896
[MO833] Paramount Iteration,3,4,1.828428,0.263919
[MO833] Paramount Iteration,1,4,1.828339,0.263908
[MO833] Paramount Iteration,7,5,2.089860,0.261391
[MO833] Paramount Iteration,4,5,2.089277,0.261396
