--------------------------------------------------------------------------
[[54231,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: ip-172-31-72-93

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------


 NAS Parallel Benchmarks 3.4 -- CG Benchmark

 Size:     150000  (class C)
 Iterations:    75
 Number of processes:     8
 Number of nonzeroes per row:       15
 Eigenvalue shift:   110.000
[MO833] Paramount Iteration,5,1,2.300275,0.821602
[MO833] Paramount Iteration,7,1,2.300862,0.821907
[MO833] Paramount Iteration,4,1,2.301484,0.821946
[MO833] Paramount Iteration,6,1,2.300890,0.821911

   iteration           ||r||                 zeta
        1       0.25684152458809E-12   109.9994423237398
[MO833] Paramount Iteration,0,1,2.310522,0.822438
[MO833] Paramount Iteration,1,1,2.302050,0.822301
[MO833] Paramount Iteration,2,1,2.302037,0.822342
[MO833] Paramount Iteration,3,1,2.301137,0.822312
[MO833] Paramount Iteration,5,2,3.122409,0.822134
[MO833] Paramount Iteration,4,2,3.123558,0.822074
[MO833] Paramount Iteration,7,2,3.123028,0.822166
[MO833] Paramount Iteration,6,2,3.123061,0.822171
        2       0.73904271878851E-15    27.3920437146526
[MO833] Paramount Iteration,0,2,3.132729,0.822207
[MO833] Paramount Iteration,1,2,3.124333,0.822283
[MO833] Paramount Iteration,3,2,3.123422,0.822285
[MO833] Paramount Iteration,2,2,3.124387,0.822350
[MO833] Paramount Iteration,5,3,3.945400,0.822991
[MO833] Paramount Iteration,4,3,3.946477,0.822919
[MO833] Paramount Iteration,7,3,3.945900,0.822872
[MO833] Paramount Iteration,6,3,3.945935,0.822874
        3       0.73031584712266E-15    28.0339761840275
[MO833] Paramount Iteration,0,3,3.955477,0.822748
[MO833] Paramount Iteration,1,3,3.947117,0.822784
[MO833] Paramount Iteration,2,3,3.947085,0.822698
[MO833] Paramount Iteration,3,3,3.946221,0.822799
[MO833] Paramount Iteration,5,4,4.765914,0.820514
[MO833] Paramount Iteration,7,4,4.766536,0.820636
[MO833] Paramount Iteration,4,4,4.767076,0.820599
[MO833] Paramount Iteration,6,4,4.766594,0.820659
        4       0.73565193896639E-15    28.4191507551287
[MO833] Paramount Iteration,0,4,4.776110,0.820633
[MO833] Paramount Iteration,1,4,4.767744,0.820627
